bid_datetime_beginning_utc,bid_datetime_beginning_ept,unit_code,bid_slope_flag,mw1,mw2,mw3,mw4,mw5,mw6,mw7,mw8,mw9,mw10,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,no_load_cost,cold_start_cost,inter_start_cost,hot_start_cost,max_daily_starts,min_runtime,max_ecomax,min_ecomax,avg_ecomax,max_ecomin,min_ecomin,avg_ecomin
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMAAwUOGAcEMTAwMTAx,True,,92.00,130.00,210.00,280.00,320.00,425.00,450.00,575.00,638.00,,27.34,27.98,29.31,30.48,31.14,32.90,33.31,44.25,54.67,924.66,28159.07,16363.13,11175.76,1,16.00,611.00,611.00,611.00,97.00,97.00,97.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMHAwUOBgIaMTAxMDAxMDI,True,,138.60,240.00,265.00,300.00,320.00,500.00,525.00,550.00,591.00,,26.00,26.97,27.21,27.55,29.06,30.88,31.13,31.38,43.36,1116.21,10349.92,10006.58,8369.73,1,8.00,591.00,591.00,591.00,150.00,150.00,150.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AwMGAQMIBAYAMi4xMDEzOTAwMg,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAoFDQcBBQMENC4xMDEzOTAwMw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAEAAQUBAw8aMTAxMzkwMDQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAEAAQUBAAUaMTAxMzkwMDY,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,0.00,0.10,0.10,0.10,0.10,0.10,0.10
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAEAAQUBAAMaMTAxMzkwMDc,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAEAAQUBAQcaMTAxMzkwMDk,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEEDQQOAA4CMi4xMDEzOTAxMA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgEHLjEwMTM5MDEx,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAEAAQUBAQEaMTAxMzkwMTI,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAEAAQUBAQ8aMTAxMzkwMTM,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGAgcOBAQFMy4xMDEzOTAxNQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CQUKBAcNAgEaMTAxMzkwMTY,False,5.00,,,,,,,,,,-228.50,,,,,,,,,,0.00,0.00,0.00,0.00,2,24.00,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFAwcODgYBNS4xMDEzOTAxNw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAILAAUBBgcDNS4xMDEzOTAxOA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOBQUMOC4xMDEzOTAxOQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAoAAwYMBQ8aMTAxMzkwMjA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.10,0.10,0.10,0.10,0.10,0.10
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwINLjEwMTM5MDIx,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABwEHLjEwMTM5MDIy,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMFAQIPDwMBNS4xMDEzOTAyMw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgEFLjEwMTM5MDI0,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMFAQIPDwMCNC4xMDEzOTAyNQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwYHLjEwMTM5MDI2,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODg8FLjEwMTM5MDI3,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwYBLjEwMTM5MDI4,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwcNLjEwMTM5MDI5,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwYDLjEwMTM5MDMw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwcDLjEwMTM5MDMx,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwYFLjEwMTM5MDMy,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABw4DLjEwMTM5MDMz,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwYNLjEwMTM5MDM0,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODg8NLjEwMTM5MDM1,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgENLjEwMTM5MDM2,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODg4BLjEwMTM5MDM3,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AwMGAQMIBAYANi4xMDEzOTAzOA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgINLjEwMTM5MDM5,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgEDLjEwMTM5MDQw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AwIHBQ8AAAEAOS4xMDEzOTA0MQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgAFLjEwMTM5MDQy,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAELDAAJBA4ANC4xMDEzOTA0Mw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwcFLjEwMTM5MDQ0,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABw4BLjEwMTM5MDQ1,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODwQHLjEwMTM5MDQ2,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAAADQYJAgEHLjEwMTM5MDQ3,False,2.90,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,24,1.00,2.90,2.90,2.90,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAAHDA8BBw4HMS4xMDEzOTA0OQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,,,,,,
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgMHLjEwMTM5MDUw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AwMGAQMIBAYANS4xMDEzOTA1MQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgMFLjEwMTM5MDUy,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFDAMODgABLjEwMTM5MDUz,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGAgcOBAQFNC4xMDEzOTA1NA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABw4NLjEwMTM5MDU1,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABwAHLjEwMTM5MDU2,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABwABLjEwMTM5MDU3,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AwMGAQMIBAYAMy4xMDEzOTA1OA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABwMHLjEwMTM5MDU5,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABwMFLjEwMTM5MDYw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABwMDLjEwMTM5MDYy,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAYADQANAAQFMC4xMDEzOTA2NA,False,11.20,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,11.20,11.20,11.20,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABw8HLjEwMTM5MDY2,False,3.50,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABw8BLjEwMTM5MDY3,False,3.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMFAQIPDwMNNi4xMDEzOTA2OA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGBw4BAQEHLjEwMTM5MDY5,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMDAwQADgEMMS4xMDEzOTA3MQ,False,14.10,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGBw4BAQEDLjEwMTM5MDcz,False,6.70,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGBw4BAQENLjEwMTM5MDc0,False,5.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAAFDAMPBwYAMi4xMDEzOTA3OA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,,,,,,
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAYADQANAAQNOC4xMDEzOTA4MA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAACDA8JBQMMNC4xMDEzOTA4MQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwAHLjEwMTM5MDgy,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOBQUNNy4xMDEzOTA4Mw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwMFLjEwMTM5MDg0,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwAFLjEwMTM5MDg1,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwIDLjEwMTM5MDg2,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwIBLjEwMTM5MDg3,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwMDLjEwMTM5MDg4,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwMBLjEwMTM5MDg5,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwMHLjEwMTM5MDkw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMBAQ4OBwANLjEwMTM5MDkx,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABwMBLjEwMTM5MDkz,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMKBQcABwADLjEwMTM5MDk0,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEGBw4BAQMNLjEwMTM5MDk1,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,,,,,,
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAcGBg4MBQcNOC4xMDEzOTA5OA,True,2.50,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,3,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMFAQIPDwMCNS4xMDEzOTA5OQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,,,,,,
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAMFAQIPDwMBNC4xMDE0MjEwMQ,False,9.20,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFAwcODgYBNy4xMDE0OTAwMQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFAwcODgcFNC4xMDE0OTAwMg,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,,,,,,
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AwMGAQMIBAYANC4xMDE0OTAwMw,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAILAAUBBgUHMy4xMDE0OTAwNA,False,7.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEDAQcKDw4ANC4xMDE0OTAwNQ,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,,,,,,
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIFAwcODgQBMS4xMDE0OTAwOA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEEDQQOAA4CMS4xMDE0OTAyMA,False,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,,,,,,
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAEHDAQOBQIFNC4xMDE1OTAwNg,False,3.80,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,99999,,0.00,0.00,0.00,0.00,0.00,0.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAECAAQWBwYGMDI0MjE,True,,47.30,,,,,,,,,,75.39,,,,,,,,,581.96,353.62,353.62,353.62,6,1.00,42.00,42.00,42.00,42.00,42.00,42.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAECAAUWBwYGMDI0MjI,True,,47.30,,,,,,,,,,75.39,,,,,,,,,582.55,356.59,356.59,356.59,6,1.00,42.00,42.00,42.00,42.00,42.00,42.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAECAAIWBwYGMDI0MjM,True,,47.30,,,,,,,,,,75.39,,,,,,,,,581.96,353.62,353.62,353.62,6,1.00,42.00,42.00,42.00,42.00,42.00,42.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,CAECAAMWBwYGMDI0MjQ,True,,47.30,,,,,,,,,,75.39,,,,,,,,,582.55,356.59,356.59,356.59,6,1.00,42.00,42.00,42.00,42.00,42.00,42.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIHDAcWBwYGNTIyMjA,False,12.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,3,4.00,11.00,11.00,11.00,11.00,11.00,11.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIHDA8WBwYGNjEyMTA,True,177.80,508.10,847.00,1192.40,,,,,,,7.72,7.72,7.72,7.73,,,,,,,1322.71,67567.69,67218.00,17563.30,1,24.00,1162.00,1162.00,1162.00,1162.00,1162.00,1162.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIHDQYWBwYGNjEyMjA,True,192.90,504.70,840.30,1181.30,,,,,,,9.13,9.14,9.14,9.14,,,,,,,1443.37,68169.58,67819.89,17803.86,1,24.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIKAwELBAIAOS4xMDI3MTExMA,True,267.40,531.10,894.90,1249.60,,,,,,,8.44,8.44,8.44,8.45,,,,,,,1524.93,47239.31,29696.83,17293.03,1,24.00,1235.00,1235.00,1235.00,1235.00,1235.00,1235.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BQcGAgMBBgUaMTAyOTIxMDE,False,6.00,,,,,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,4.50,4.50,4.50,4.50,4.50,4.50
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,BAIHBQ8WBwYHMDIxOTA,True,81.00,,,,,,,,,,123.28,,,,,,,,,,0.00,1557.90,1557.90,1557.90,2,2.00,81.00,81.00,81.00,81.00,81.00,81.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAIKAwELBAUEMC4xMDMwMjQwNQ,False,2.00,,,,,,,,,,53.46,,,,,,,,,,0.00,600.00,600.00,600.00,99999,2.00,2.00,2.00,2.00,1.00,1.00,1.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAAADQYJAgAFLjEwNTAyMjEw,True,,25.00,49.00,51.10,,,,,,,,54.56,58.08,136.67,,,,,,,492.91,424.21,424.21,424.21,6,1.00,46.90,46.90,46.90,25.00,25.00,25.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAAADQYJAgMNLjEwNTAyMjEx,True,,25.00,49.00,51.10,,,,,,,,54.56,58.08,136.67,,,,,,,492.91,424.21,424.21,424.21,6,1.00,46.90,46.90,46.90,25.00,25.00,25.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAAADQYJAgAHLjEwNTAyMjEy,True,,25.00,48.90,51.10,,,,,,,,54.01,57.50,223.12,,,,,,,551.09,766.59,766.59,766.59,6,1.00,46.90,46.90,46.90,25.00,25.00,25.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAAADQYJAgABLjEwNTAyMjEz,True,,25.00,48.90,51.10,,,,,,,,54.01,57.50,223.12,,,,,,,551.09,766.59,766.59,766.59,6,1.00,46.90,46.90,46.90,25.00,25.00,25.00
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,AAAADQYJAgADLjEwNTAyMjE0,True,,25.00,48.90,51.10,,,,,,,,54.01,57.50,223.12,,,,,,,551.09,766.59,766.59,766.59,6,1.00,46.90,46.90,46.90,25.00,25.00,25.00
